,id,first_name,height_feet,height_inches,last_name,position,team,weight_pounds
1500,1982,Robert,,,Sacre,,Los Angeles Lakers,
1501,1984,Kevin,,,Murphy,,Utah Jazz,
1502,1985,Victor,,,Claver,,Portland Trail Blazers,
1503,1986,Joel,,,Freeland,,Portland Trail Blazers,
1504,1987,Terrence,,,Jones,,Houston Rockets,
1505,1989,Royce,,,White,,Houston Rockets,
1506,1990,Kim,,,English,,Detroit Pistons,
1507,1991,Kyle,,,Singler,,Detroit Pistons,
1508,1992,Nando,,,De Colo,,San Antonio Spurs,
1509,1993,Brian,,,Roberts,,New Orleans Pelicans,
1510,1994,Ben,,,Hansbrough,,Indiana Pacers,
1511,1995,Orlando,,,Johnson,,Indiana Pacers,
1512,1996,Thomas,,,Robinson,,Sacramento Kings,
1513,1997,Marquis,,,Teague,,Chicago Bulls,
1514,1998,Festus,,,Ezeli,,Golden State Warriors,
1515,1999,Kendall,,,Marshall,,Phoenix Suns,
1516,2000,Luke,,,Zeller,,Phoenix Suns,
1517,2001,Quincy,,,Miller,,Denver Nuggets,
1518,2002,Maalik,,,Wayns,,Philadelphia 76ers,
1519,2003,Arnett,,,Moultrie,,Philadelphia 76ers,
1520,2004,Tony,,,Wroten,,Memphis Grizzlies,
1521,2005,Perry,,,Jones III,,Oklahoma City Thunder,
1522,2006,Alexey,,,Shved,,Minnesota Timberwolves,
1523,2008,Pablo,,,Prigioni,,New York Knicks,
1524,2009,Chris,,,Copeland,,New York Knicks,
1525,2010,Doron,,,Lamb,,Milwaukee Bucks,
1526,2011,Jeffery,,,Taylor,,Charlotte Hornets,
1527,2012,Andrew,,,Nicholson,,Orlando Magic,
1528,2013,Tornike,,,Shengelia,,Brooklyn Nets,
1529,2014,Tyshawn,,,Taylor,,Brooklyn Nets,
1530,2015,Mirza,,,Teletovic,,Brooklyn Nets,
1531,2016,Scott,,,Machado,,Houston Rockets,
1532,2017,DeQuan,,,Jones,F,Orlando Magic,
1533,2018,Viacheslav,,,Kravtsov,,Detroit Pistons,
1534,2019,Diante,,,Garrett,,Phoenix Suns,
1535,2020,Quincy,,,Acy,,Toronto Raptors,
1536,2021,Darius,,,Johnson-Odom,,Los Angeles Lakers,
1537,2022,Kevin,,,Jones,,Cleveland Cavaliers,
1538,2023,Jarvis,,,Varnado,,Boston Celtics,
1539,2024,Chris,,,Johnson,,Memphis Grizzlies,
1540,2025,Fab,,,Melo,,Boston Celtics,
1541,2026,Tim,,,Ohlbrecht,,Houston Rockets,
1542,2027,Henry,,,Sims,,New Orleans Pelicans,
1543,2028,Chris,,,Wright,,Dallas Mavericks,
1544,2029,Josh,,,Akognon,,Dallas Mavericks,
1545,2030,Ryan,,,Kelly,,Los Angeles Lakers,
1546,2031,Erik,,,Murphy,,Chicago Bulls,
1547,2032,Vitor,,,Faverani,C,Boston Celtics,
1548,2033,Phil,,,Pressey,,Boston Celtics,
1549,2034,Dwight,,,Buycks,,Toronto Raptors,
1550,2035,Elias,,,Harris,,Los Angeles Lakers,
1551,2036,Ognjen,,,Kuzmic,,Golden State Warriors,
1552,2037,Nemanja,,,Nedovic,,Golden State Warriors,
1553,2038,Glen,,,Rice,,Washington Wizards,
1554,2039,Peyton,,,Siva,,Detroit Pistons,
1555,2040,Tony,,,Mitchell,,Detroit Pistons,
1556,2041,Gigi,,,Datome,,Detroit Pistons,
1557,2042,Arinze,,,Onuaku,,New Orleans Pelicans,
1558,2043,Jeff,,,Withey,,New Orleans Pelicans,
1559,2044,Nate,,,Wolters,,Milwaukee Bucks,
1560,2045,Miroslav,,,Raduljica,,Milwaukee Bucks,
1561,2046,Nick,,,Calathes,,Memphis Grizzlies,
1562,2047,Jamaal,,,Franklin,,Memphis Grizzlies,
1563,2049,Pero,,,Antic,,Atlanta Hawks,
1564,2050,Gal,,,Mekel,,Dallas Mavericks,
1565,2051,Ricky,,,Ledo,,Dallas Mavericks,
1566,2052,Robbie,,,Hummel,,Minnesota Timberwolves,
1567,2053,Shabazz,,,Muhammad,,Minnesota Timberwolves,
1568,2054,Brandon,,,Davies,,Philadelphia 76ers,
1569,2055,Hollis,,,Thompson,,Philadelphia 76ers,
1570,2056,Archie,,,Goodwin,,Phoenix Suns,
1571,2057,Dionte,,,Christmas,,Phoenix Suns,
1572,2058,Toure',,,Murry,,New York Knicks,
1573,2059,James,,,Southerland,,Charlotte Hornets,
1574,2060,Sergey,,,Karasev,,Cleveland Cavaliers,
1575,2061,Ray,,,McCallum,,Sacramento Kings,
1576,2062,Carrick,,,Felix,,Cleveland Cavaliers,
1577,2063,Chris,,,Smith,,New York Knicks,
1578,2064,Shane,,,Larkin,,Dallas Mavericks,
1579,2065,Vander,,,Blue,,Boston Celtics,
1580,2066,Adonis,,,Thomas,,Orlando Magic,
1581,2067,Chris,,,Babb,,Boston Celtics,
1582,2068,Tony,,,Mitchell,,Milwaukee Bucks,
1583,2069,Justin,,,Hamilton,,Charlotte Hornets,
1584,2070,Jorge,,,Gutierrez,,Brooklyn Nets,
1585,2071,Shane,,,Edwards,,Cleveland Cavaliers,
1586,2072,Casper,,,Ware,,Philadelphia 76ers,
1587,2074,Willie,,,Reed,,Sacramento Kings,
1588,2077,Kostas,,,Papanikolaou,,Houston Rockets,
1589,2078,PJ,,,Hairston,,Charlotte Hornets,
1590,2079,KJ,,,McDaniels,,Philadelphia 76ers,
1591,2081,Damjan,,,Rudez,,Indiana Pacers,
1592,2082,Shayne,,,Whittington,,Indiana Pacers,
1593,2083,Cory,,,Jefferson,,Brooklyn Nets,
1594,2084,James,,,Young,,Boston Celtics,
1595,2085,Lucas,,,Nogueira,,Toronto Raptors,
1596,2086,Jordan,,,Adams,,Memphis Grizzlies,
1597,2087,Jarnell,,,Stokes,,Memphis Grizzlies,
1598,2088,Tyler,,,Ennis,,Phoenix Suns,
1599,2089,Cameron,,,Bairstow,,Chicago Bulls,
1600,2090,Cleanthony,,,Early,,New York Knicks,
1601,2091,Travis,,,Wear,,New York Knicks,
1602,2073,Scotty,,,Hopson,,Oklahoma City Thunder,
1603,2092,Alex,,,Kirk,,Cleveland Cavaliers,
1604,2093,Zoran,,,Dragic,,Phoenix Suns,
1605,2094,Nick,,,Johnson,,Houston Rockets,
1606,2095,Andre,,,Dawkins,,Miami Heat,
1607,2096,Russ,,,Smith,,New Orleans Pelicans,
1608,2097,Patric,,,Young,,New Orleans Pelicans,
1609,2098,Will,,,Cherry,,Cleveland Cavaliers,
1610,2101,Erick,,,Green,,Denver Nuggets,
1611,2102,Adreian,,,Payne,,Atlanta Hawks,
1612,2103,Drew,,,Gordon,,Philadelphia 76ers,
1613,2104,Markel,,,Brown,,Brooklyn Nets,
1614,2108,Ronald,,,Roberts Jr.,,Philadelphia 76ers,
1615,2109,Damien,,,Inglis,,Milwaukee Bucks,
1616,2111,Mitch,,,McGary,,Oklahoma City Thunder,
1617,2112,Furkan,,,Aldemir,,Philadelphia 76ers,
1618,2113,Patrick,,,Christopher,,Utah Jazz,
1619,2114,Elijah,,,Millsap,,Utah Jazz,
1620,2115,Larry,,,Drew II,,Philadelphia 76ers,
1621,2116,James,,,Michael McAdoo,,Golden State Warriors,
1622,2118,Joffrey,,,Lauvergne,,Denver Nuggets,
1623,2119,Jack,,,Cooley,,Utah Jazz,
1624,2120,Bryce,,,Cotton,,Utah Jazz,
1625,2121,Jerrelle,,,Benimon,,Utah Jazz,
1626,2122,Jarell,,,Eddie,,Atlanta Hawks,
1627,2123,Jabari,,,Brown,,Los Angeles Lakers,
1628,2124,Sean,,,Kilpatrick,,Minnesota Timberwolves,
1629,2125,David,,,Wear,,Sacramento Kings,
1630,2126,Sim,,,Bhullar,,Sacramento Kings,
1631,2127,Darrun,,,Hilliard,,Detroit Pistons,
1632,2128,Lamar,,,Patterson,,Atlanta Hawks,
1633,2129,Sasha,,,Kaun,,Cleveland Cavaliers,
1634,2130,Tibor,,,Pleiss,,Utah Jazz,
1635,2131,Rashad,,,Vaughn,,Milwaukee Bucks,
1636,2132,Aaron,,,Harrison,,Charlotte Hornets,
1637,2134,Luis,,,Montero,,Portland Trail Blazers,
1638,2135,Marcelo,,,Huertas,,Los Angeles Lakers,
1639,2136,Anthony,,,Brown,,Los Angeles Lakers,
1640,2137,Jordan,,,Mickey,,Boston Celtics,
1641,2138,Edy,,,Tavares,,Atlanta Hawks,
1642,2140,Duje,,,Dukan,,Sacramento Kings,
1643,2141,Cliff,,,Alexander,,Portland Trail Blazers,
1644,2142,Josh,,,Huestis,,Oklahoma City Thunder,
1645,2143,Branden,,,Dawson,,LA Clippers,
1646,2144,Rakeem,,,Christmas,,Indiana Pacers,
1647,2145,JJ,,,O'Brien,,Utah Jazz,
1648,2146,Keith,,,Appling,,Orlando Magic,
1649,2147,Bryce,,,Dejean-Jones,,New Orleans Pelicans,
1650,2149,Chris,,,McCullough,,Brooklyn Nets,
1651,2150,Alex,,,Stepheson,,LA Clippers,
1652,2107,Grant,,,Jerrett,,Detroit Pistons,
1653,2152,Briante,,,Weber,G,Memphis Grizzlies,
1654,2153,Coty,,,Clarke,,Boston Celtics,
1655,2154,Xavier,,,Munford,,Memphis Grizzlies,
1656,2155,John,,,Holland,,Boston Celtics,
1657,2156,Mindaugas,,,Kuzminskas,,New York Knicks,
1658,2157,Nicolas,,,Laprovittola,,San Antonio Spurs,
1659,2159,Joel,,,Bolomboy,,Utah Jazz,
1660,2161,Kyle,,,Wiltjer,,Houston Rockets,
1661,2163,Michael,,,Gbinije,,Detroit Pistons,
1662,2110,Johnny,,,O'Bryant III,,Milwaukee Bucks,
1663,2165,Nicolas,,,Brussino,,Dallas Mavericks,
1664,2166,Paul,,,Zipser,,Chicago Bulls,
1665,2167,Diamond,,,Stone,,LA Clippers,
1666,2168,Daniel,,,Ochefu,,Washington Wizards,
1667,2170,Malcolm,,,Delaney,,Atlanta Hawks,
1668,2171,AJ,,,Hammons,,Dallas Mavericks,
1669,2172,Kay,,,Felder,,Cleveland Cavaliers,
1670,2173,Stephen,,,Zimmerman,,Orlando Magic,
1671,2174,Maurice,,,Ndour,,New York Knicks,
1672,2176,Georgios,,,Papagiannis,,Sacramento Kings,
1673,2177,Tim,,,Quarterman,,Portland Trail Blazers,
1674,2179,Marshall,,,Plumlee,,New York Knicks,
1675,2180,Chinanu,,,Onuaku,,Houston Rockets,
1676,2181,Pierre,,,Jackson,,Dallas Mavericks,
1677,2182,Okaro,,,White,,Miami Heat,
1678,2183,Mike,,,Tobey,,Charlotte Hornets,
1679,2184,Marcus,,,Georges-Hunt,,Miami Heat,
1680,2185,Brice,,,Johnson,,LA Clippers,
1681,2186,Ben,,,Bentil,,Dallas Mavericks,
1682,2187,Shawn,,,Long,,Philadelphia 76ers,
1683,2191,Patricio,,,Garino,,Orlando Magic,
1684,2192,Charles,,,Cooke,,New Orleans Pelicans,
1685,2193,Jalen,,,Jones,,New Orleans Pelicans,
1686,2195,Alec,,,Peters,,Phoenix Suns,
1687,2197,Matt,,,Williams Jr.,,Miami Heat,
1688,2169,Sheldon,,,Mac,,Cleveland Cavaliers,
1689,2198,Brandon,,,Paul,,San Antonio Spurs,
1690,2199,Dakari,,,Johnson,,Oklahoma City Thunder,
1691,2200,Mike,,,Young,,Washington Wizards,
1692,2201,Gian,,,Clavell,,Dallas Mavericks,
1693,2196,Mike,,,James,,Brooklyn Nets,
1694,24102396,Trevon,,,Scott,F,Cleveland Cavaliers,
1695,2203,Mangok,,,Mathiang,,Charlotte Hornets,
1696,2204,Marcus,,,Paige,,Charlotte Hornets,
1697,2206,Matt,,,Costello,,San Antonio Spurs,
1698,2207,Jacob,,,Wiley,,Brooklyn Nets,
1699,2209,Vincent,,,Hunter,,Memphis Grizzlies,
1700,2210,Jamil,,,Wilson,,LA Clippers,
1701,2212,Jacob,,,Pullen,,Philadelphia 76ers,
1702,2214,Yakuba,,,Ouattara,,Brooklyn Nets,
1703,2217,Jamel,,,Artis,,Orlando Magic,
1704,2218,Kyle,,,Collinsworth,,Dallas Mavericks,
1705,2220,Reggie,,,Hearn,,Detroit Pistons,
1706,2221,Nigel,,,Hayes,,Los Angeles Lakers,
1707,2224,James,,,Webb III,,Brooklyn Nets,
1708,2227,Andrew,,,White III,,Atlanta Hawks,
1709,2228,Trey,,,McKinney-Jones,,Indiana Pacers,
1710,2230,Xavier,,,Rathan-Mayes,,Memphis Grizzlies,
1711,2231,Rodney,,,Purvis,,Orlando Magic,
1712,2232,Jameel,,,Warney,,Dallas Mavericks,
1713,2233,Omari,,,Johnson,,Memphis Grizzlies,
1714,2234,Andre,,,Ingram,,Los Angeles Lakers,
1715,2235,Aaron,,,Jackson,,Houston Rockets,
1716,2236,Brian,,,Taylor,,LA Clippers,
1717,2237,Freeman,,,Williams,,LA Clippers,
1718,2238,Jerome,,,Whitehead,,LA Clippers,
1719,2239,Joe,,,Bryant,,LA Clippers,
1720,2240,Nick,,,Weatherspoon,,LA Clippers,
1721,2241,Sidney,,,Wicks,,LA Clippers,
1722,2242,Swen,,,Nater,,LA Clippers,
1723,2243,World,,,Free,,LA Clippers,
1724,2244,Don,,,Ford,,Los Angeles Lakers,
1725,2245,Jamaal,,,Wilkes,,Los Angeles Lakers,
1726,2246,Jim,,,Chones,,Los Angeles Lakers,
1727,2247,Kareem,,,Abdul-Jabbar,,Los Angeles Lakers,
1728,2248,Michael,,,Cooper,,Los Angeles Lakers,
1729,2249,Norm,,,Nixon,,Los Angeles Lakers,
1730,2250,Ron,,,Boone,,Los Angeles Lakers,
1731,2251,Spencer,,,Haywood,,Los Angeles Lakers,
1732,2252,Cedric,,,Maxwell,,Boston Celtics,
1733,2253,Chris,,,Ford,,Boston Celtics,
1734,2254,Dave,,,Cowens,,Boston Celtics,
1735,2255,Don,,,Chaney,,Boston Celtics,
1736,2256,Eric,,,Fernsten,,Boston Celtics,
1737,2257,Jeff,,,Judkins,,Boston Celtics,
1738,2258,M.L.,,,Carr,,Boston Celtics,
1739,2259,Nate,,,Archibald,,Boston Celtics,
1740,2260,Rick,,,Robey,,Boston Celtics,
1741,2261,Calvin,,,Murphy,,Houston Rockets,
1742,2262,Dwight,,,Jones,,Houston Rockets,
1743,2263,Major,,,Jones,,Houston Rockets,
1744,2264,Mike,,,Dunleavy,,Houston Rockets,
1745,2265,Rick,,,Barry,,Houston Rockets,
1746,2266,Rudy,,,Tomjanovich,,Houston Rockets,
1747,2267,Rudy,,,White,,Houston Rockets,
1748,2268,Tom,,,Henderson,,Houston Rockets,
1749,2269,Bob,,,Dandridge,,Washington Wizards,
1750,2270,Elvin,,,Hayes,,Washington Wizards,
1751,2271,Greg,,,Ballard,,Washington Wizards,
1752,2272,Kevin,,,Grevey,,Washington Wizards,
1753,2273,Kevin,,,Porter,,Washington Wizards,
1754,2274,Larry,,,Wright,,Washington Wizards,
1755,2275,Roger,,,Phegley,,Washington Wizards,
1756,2276,Wes,,,Unseld,,Washington Wizards,
1757,2277,Bobby,,,Jones,,Philadelphia 76ers,
1758,2278,Caldwell,,,Jones,,Philadelphia 76ers,
1759,2279,Darryl,,,Dawkins,,Philadelphia 76ers,
1760,2280,Doug,,,Collins,,Philadelphia 76ers,
1761,2281,Eric,,,Money,,Philadelphia 76ers,
1762,2282,Henry,,,Bibby,,Philadelphia 76ers,
1763,2283,Julius,,,Erving,,Philadelphia 76ers,
1764,2284,Steve,,,Mix,,Philadelphia 76ers,
1765,2285,Armond,,,Hill,,Atlanta Hawks,
1766,2286,Charlie,,,Criss,,Atlanta Hawks,
1767,2287,Dan,,,Roundfield,,Atlanta Hawks,
1768,2288,Eddie,,,Johnson,,Atlanta Hawks,
1769,2289,Jack,,,Givens,,Atlanta Hawks,
1770,2290,John,,,Drew,,Atlanta Hawks,
1771,2291,Ron,,,Lee,,Atlanta Hawks,
1772,2292,Steve,,,Hawes,,Atlanta Hawks,
1773,2293,Terry,,,Furlow,,Atlanta Hawks,
1774,2294,Tom,,,McMillen,,Atlanta Hawks,
1775,2295,Geoff,,,Huston,,New York Knicks,
1776,2296,Hollis,,,Copeland,,New York Knicks,
1777,2297,Jim,,,Cleamons,,New York Knicks,
1778,2298,Joe,,,Meriweather,,New York Knicks,
1779,2299,Larry,,,Demic,,New York Knicks,
1780,2300,Micheal,,,Ray Richardson,,New York Knicks,
1781,2301,Mike,,,Glenn,,New York Knicks,
1782,2302,Ray,,,Williams,,New York Knicks,
1783,2303,Sly,,,Williams,,New York Knicks,
1784,2304,Toby,,,Knight,,New York Knicks,
1785,2305,Abdul,,,Jeelani,,Portland Trail Blazers,
1786,2306,Jim,,,Brewer,,Portland Trail Blazers,
1787,2307,Jim,,,Paxson,,Portland Trail Blazers,
1788,2308,Kermit,,,Washington,,Portland Trail Blazers,
1789,2309,Kevin,,,Kunnert,,Portland Trail Blazers,
1790,2310,Larry,,,Steele,,Portland Trail Blazers,
1791,2311,Lionel,,,Hollins,,Portland Trail Blazers,
1792,2312,Ron,,,Brewer,,Portland Trail Blazers,
1793,2313,Tom,,,Owens,,Portland Trail Blazers,
1794,2314,Allan,,,Bristow,,Utah Jazz,
1795,2315,Ben,,,Poquette,,Utah Jazz,
1796,2316,Don,,,Williams,,Utah Jazz,
1797,2317,Greg,,,Deane,,Utah Jazz,
1798,2318,James,,,Hardy,,Utah Jazz,
1799,2319,John,,,Gianelli,,Utah Jazz,
1800,2320,Paul,,,Dawkins,,Utah Jazz,
1801,2321,Pete,,,Maravich,,Utah Jazz,
1802,2322,Robert,,,Smith,,Utah Jazz,
1803,2323,Bob,,,Lanier,,Detroit Pistons,
1804,2324,Bob,,,McAdoo,,Detroit Pistons,
1805,2325,Greg,,,Kelser,,Detroit Pistons,
1806,2326,Jim,,,McElroy,,Detroit Pistons,
1807,2327,John,,,Shumate,,Detroit Pistons,
1808,2328,Leon,,,Douglas,,Detroit Pistons,
1809,2329,Phil,,,Hubbard,,Detroit Pistons,
1810,2330,Roylee,,,Hamilton,,Detroit Pistons,
1811,2331,Terry,,,Duerod,,Detroit Pistons,
1812,2332,Terry,,,Tyler,,Detroit Pistons,
1813,2333,Billy,,,Knight,,Indiana Pacers,
1814,2334,Clemon,,,Johnson,,Indiana Pacers,
1815,2335,Dudley,,,Bradley,,Indiana Pacers,
1816,2336,Johnny,,,Davis,,Indiana Pacers,
1817,2337,Mickey,,,Johnson,,Indiana Pacers,
1818,2338,Mike,,,Bantom,,Indiana Pacers,
1819,2339,Tony,,,Zeno,,Indiana Pacers,
1820,2340,Calvin,,,Natt,,Brooklyn Nets,
1821,2341,Eddie,,,Jordan,,Brooklyn Nets,
1822,2342,George,,,Johnson,,Brooklyn Nets,
1823,2343,Jan,,,Van Breda Kolff,,Brooklyn Nets,
1824,2344,John,,,Williamson,,Brooklyn Nets,
1825,2345,Ralph,,,Simpson,,Brooklyn Nets,
1826,2346,Rich,,,Kelley,,Brooklyn Nets,
1827,2347,Bill,,,Willoughby,,Cleveland Cavaliers,
1828,2348,Bingo,,,Smith,,Cleveland Cavaliers,
1829,2349,Campy,,,Russell,,Cleveland Cavaliers,
1830,2350,Dave,,,Robisch,,Cleveland Cavaliers,
1831,2351,Earl,,,Tatum,,Cleveland Cavaliers,
1832,2352,John,,,Lambert,,Cleveland Cavaliers,
1833,2353,Kenny,,,Carr,,Cleveland Cavaliers,
1834,2354,Mike,,,Mitchell,,Cleveland Cavaliers,
1835,2355,Randy,,,Smith,,Cleveland Cavaliers,
1836,2356,Willie,,,Smith,,Cleveland Cavaliers,
1837,2357,Alvan,,,Adams,,Phoenix Suns,
1838,2358,Alvin,,,Scott,,Phoenix Suns,
1839,2359,Don,,,Buse,,Phoenix Suns,
1840,2360,Garfield,,,Heard,,Phoenix Suns,
1841,2361,Jeff,,,Cook,,Phoenix Suns,
1842,2362,Joel,,,Kramer,,Phoenix Suns,
1843,2363,Johnny,,,High,,Phoenix Suns,
1844,2364,Mike,,,Bratz,,Phoenix Suns,
1845,2365,Paul,,,Westphal,,Phoenix Suns,
1846,2366,Truck,,,Robinson,,Phoenix Suns,
1847,2367,Clifford,,,Ray,,Golden State Warriors,
1848,2368,John,,,Coughran,,Golden State Warriors,
1849,2369,John,,,Lucas,,Golden State Warriors,
1850,2370,Jojo,,,White,,Golden State Warriors,
1851,2371,Purvis,,,Short,,Golden State Warriors,
1852,2372,Raymond,,,Townsend,,Golden State Warriors,
1853,2373,Sonny,,,Parker,,Golden State Warriors,
1854,2374,Thomas,,,Wilson,,Golden State Warriors,
1855,2375,Tom,,,Abernethy,,Golden State Warriors,
1856,2376,Bill,,,Robinzine,,Sacramento Kings,
1857,2377,Billy,,,McKinney,,Sacramento Kings,
1858,2378,Ernie,,,Grunfeld,,Sacramento Kings,
1859,2379,Marlon,,,Redmond,,Sacramento Kings,
1860,2380,Mike,,,Green,,Sacramento Kings,
1861,2381,Otis,,,Birdsong,,Sacramento Kings,
1862,2382,Phil,,,Ford,,Sacramento Kings,
1863,2383,Reggie,,,King,,Sacramento Kings,
1864,2384,Sam,,,Lacey,,Sacramento Kings,
1865,2385,Scott,,,Wedman,,Sacramento Kings,
1866,2386,Brian,,,Winters,,Milwaukee Bucks,
1867,2387,Dave,,,Meyers,,Milwaukee Bucks,
1868,2388,Harvey,,,Catchings,,Milwaukee Bucks,
1869,2389,Junior,,,Bridgeman,,Milwaukee Bucks,
1870,2390,Kent,,,Benson,,Milwaukee Bucks,
1871,2391,Lloyd,,,Walton,,Milwaukee Bucks,
1872,2392,Marques,,,Johnson,,Milwaukee Bucks,
1873,2393,Quinn,,,Buckner,,Milwaukee Bucks,
1874,2394,Richard,,,Washington,,Milwaukee Bucks,
1875,2395,Alonzo,,,Bradley,,Houston Rockets,
1876,2396,Anthony,,,Roberts,,Denver Nuggets,
1877,2397,Bo,,,Ellis,,Denver Nuggets,
1878,2398,Bob,,,Wilkerson,,Denver Nuggets,
1879,2399,Charlie,,,Scott,,Denver Nuggets,
1880,2400,Dan,,,Issel,,Denver Nuggets,
1881,2401,David,,,Thompson,,Denver Nuggets,
1882,2402,Gary,,,Garland,,Denver Nuggets,
1883,2403,George,,,McGinnis,,Denver Nuggets,
1884,2404,John,,,Roche,,Denver Nuggets,
1885,2405,Kim,,,Hughes,,Denver Nuggets,
1886,2406,Austin,,,Carr,,Cleveland Cavaliers,
1887,2407,Walt,,,Frazier,,Cleveland Cavaliers,
1888,2408,Billy,,,Paultz,,San Antonio Spurs,
1889,2409,George,,,Gervin,,San Antonio Spurs,
1890,2410,Irv,,,Kiffin,,San Antonio Spurs,
1891,2411,James,,,Silas,,San Antonio Spurs,
1892,2412,Kevin,,,Restani,,San Antonio Spurs,
1893,2413,Larry,,,Kenon,,San Antonio Spurs,
1894,2414,Mark,,,Olberding,,San Antonio Spurs,
1895,2415,Mike,,,Evans,,San Antonio Spurs,
1896,2416,Mike,,,Gale,,San Antonio Spurs,
1897,2417,Paul,,,Griffin,,San Antonio Spurs,
1898,2418,Gus,,,Bailey,,Washington Wizards,
1899,2419,Phil,,,Chenier,,Washington Wizards,
1900,2420,Artis,,,Gilmore,,Chicago Bulls,
1901,2421,Coby,,,Dietrick,,Chicago Bulls,
1902,2422,Del,,,Beshore,,Chicago Bulls,
1903,2423,Mark,,,Landsberger,,Chicago Bulls,
1904,2424,Ollie,,,Johnson,,Chicago Bulls,
1905,2425,Ricky,,,Sobers,,Chicago Bulls,
1906,2426,Scott,,,May,,Chicago Bulls,
1907,2427,Corky,,,Calhoun,,Indiana Pacers,
1908,2428,Stan,,,Pietkiewicz,,LA Clippers,
1909,2429,Dennis,,,Johnson,,Oklahoma City Thunder,
1910,2430,Fred,,,Brown,,Oklahoma City Thunder,
1911,2431,Gus,,,Williams,,Oklahoma City Thunder,
1912,2432,James,,,Bailey,,Oklahoma City Thunder,
1913,2433,John,,,Johnson,,Oklahoma City Thunder,
1914,2434,Lonnie,,,Shelton,,Oklahoma City Thunder,
1915,2435,Paul,,,Silas,,Oklahoma City Thunder,
1916,2436,Tom,,,LaGarde,,Oklahoma City Thunder,
1917,2437,Roger,,,Brown,,Chicago Bulls,
1918,2438,Sammy,,,Smith,,Chicago Bulls,
1919,2439,Tom,,,Boswell,,Denver Nuggets,
1920,2440,Wally,,,Walker,,Oklahoma City Thunder,
1921,2441,Mike,,,Newlin,,Brooklyn Nets,
1922,2442,Tim,,,Bassett,,Brooklyn Nets,
1923,2443,Winford,,,Boynes,,Brooklyn Nets,
1924,2444,Bernard,,,Toone,,Philadelphia 76ers,
1925,2445,Jim,,,Spanarkel,,Philadelphia 76ers,
1926,2446,Gus,,,Gerard,,Sacramento Kings,
1927,2447,Brad,,,Holland,,Los Angeles Lakers,
1928,2448,Bob,,,Carrington,,LA Clippers,
1929,2449,Dennis,,,Awtrey,,Chicago Bulls,
1930,2450,Joey,,,Hassett,,Indiana Pacers,
1931,2451,Foots,,,Walker,,Cleveland Cavaliers,
1932,2452,Dave,,,Twardzik,,Portland Trail Blazers,
1933,2453,Wiley,,,Peck,,San Antonio Spurs,
1934,2454,John,,,Kuester,,Indiana Pacers,
1935,2455,George,,,Johnson,,Denver Nuggets,
1936,2456,Allen,,,Leavell,,Houston Rockets,
1937,2457,Clint,,,Richardson,,Philadelphia 76ers,
1938,2458,Maurice,,,Lucas,,Portland Trail Blazers,
1939,2459,Marty,,,Byrnes,,Los Angeles Lakers,
1940,2460,Ollie,,,Mack,,Los Angeles Lakers,
1941,2461,Bob,,,Elliott,,Brooklyn Nets,
1942,2462,Earl,,,Evans,,Detroit Pistons,
1943,2463,John,,,Mengelt,,Chicago Bulls,
1944,2464,Bob,,,Gross,,Portland Trail Blazers,
1945,2465,Steve,,,Malovic,,Washington Wizards,
1946,2466,Andre,,,Wakefield,,Utah Jazz,
1947,2467,John,,,Brown,,Utah Jazz,
1948,2468,Terry,,,Crosby,,Sacramento Kings,
1949,2469,Ron,,,Carter,,Indiana Pacers,
1950,2470,John,,,Olive,,LA Clippers,
1951,2471,Tom,,,Burleson,,Sacramento Kings,
1952,2472,Mitch,,,Kupchak,,Washington Wizards,
1953,2473,Mack,,,Calvin,,Utah Jazz,
1954,2474,Len,,,Elmore,,Sacramento Kings,
1955,2475,Glen,,,Gondrezick,,Denver Nuggets,
1956,2476,Sam,,,Pellom,,Atlanta Hawks,
1957,2477,Earl,,,Monroe,,New York Knicks,
1958,2478,Darnell,,,Hillman,,Golden State Warriors,
1959,2479,Phil,,,Smith,,Golden State Warriors,
1960,2480,Sylvester,,,Norris,,San Antonio Spurs,
1961,2481,Rick,,,Wilson,,Atlanta Hawks,
1962,2482,Jackie,,,Robinson,,Detroit Pistons,
1963,2483,Al,,,Skinner,,Philadelphia 76ers,
1964,2484,Bill,,,Walton,,LA Clippers,
1965,2485,Butch,,,Lee,,Cleveland Cavaliers,
1966,2486,Marvin,,,Barnes,,LA Clippers,
1967,2487,Phil,,,Jackson,,Brooklyn Nets,
1968,2488,Billyray,,,Bates,,Portland Trail Blazers,
1969,2489,Marvin,,,Webster,,New York Knicks,
1970,2490,Harry,,,Davis,,San Antonio Spurs,
1971,2491,Arvid,,,Kramer,,Denver Nuggets,
1972,2492,Lawrence,,,Boston,,Washington Wizards,
1973,2493,Lynbert,,,Johnson,,Golden State Warriors,
1974,2494,Ron,,,Behagen,,Washington Wizards,
1975,2495,Carl,,,Kilpatrick,,Utah Jazz,
1976,2496,Carl,,,Nicks,,Denver Nuggets,
1977,2497,Cedrick,,,Hordges,,Denver Nuggets,
1978,2498,Kenny,,,Higgs,,Denver Nuggets,
1979,2499,Johnny,,,Moore,,San Antonio Spurs,
1980,2500,Reggie,,,Johnson,,San Antonio Spurs,
1981,2501,Kyle,,,Macy,,Phoenix Suns,
1982,2502,Mike,,,Niles,,Phoenix Suns,
1983,2503,Billy,,,Reid,,Golden State Warriors,
